Clock Time (s),Elapsed Time (s),ax,ay,az,gx,gy,gz,mr,mtheta,mphi,
52063.5,3.099999999998545,-0.11,-0.27,0.87,0.00,0.00,0.01,23.995072410809684,1.334882494520972,0.8436776103873374,
52063.6,3.1999999999970896,-0.11,-0.27,0.88,-0.01,0.02,0.02,23.202717513256932,1.3245209838968441,0.9375794479665384,
52063.7,3.2999999999956344,-0.11,-0.28,0.87,-0.01,0.04,0.04,24.87334718127016,1.3243937164103792,0.852992290681982,
52063.8,3.400000000001455,-0.12,-0.27,0.88,-0.01,0.00,0.02,23.76304063035705,1.24406556284266,0.8865695883312894,
52063.9,3.5,-0.12,-0.28,0.87,-0.01,0.03,0.01,24.42288066547433,1.2835034574816926,0.8974626211287483,
52064.0,3.599999999998545,-0.14,-0.29,0.87,0.01,-0.02,0.03,22.66077668571843,1.3381212933514246,0.8718616945329541,
52064.1,3.6999999999970896,-0.19,-0.36,0.81,-0.04,-0.22,0.06,23.606935421608625,1.313417829310441,0.906166365757181,
52064.2,3.7999999999956344,-0.05,-0.16,0.91,-0.14,0.49,0.23,23.888920025819502,1.3220086765114154,0.84252493084683,
52064.3,3.900000000001455,-0.12,-0.20,1.00,0.28,0.17,0.22,25.29876281560029,1.1793233857129946,0.8784160741662105,
52064.4,4.0,-0.21,-0.15,0.78,-0.23,-0.76,0.12,24.116477769359275,1.146307354390022,0.9048101999117496,
52064.5,4.099999999998545,0.08,-0.26,0.94,-0.14,-0.49,-0.08,23.365754856199278,1.2886425510890236,0.9159833353531102,
52064.6,4.19999999999709,-0.15,-0.33,0.90,0.15,-0.19,0.15,22.902030477667257,1.236383364002745,0.8034029045470433,
52064.7,4.299999999995634,0.00,-0.18,0.81,-0.04,-0.28,-0.09,22.078691084391757,1.157202165386911,0.8404077866787203,
52064.8,4.400000000001455,-0.12,-0.31,0.87,0.07,-0.27,-0.02,20.807409737879436,1.1524979505664137,0.7194991203027314,
52064.9,4.5,0.01,-0.29,0.82,-0.29,-0.33,0.21,19.254656579643274,1.2149053513045676,0.7133397084037035,
52065.0,4.599999999998545,-0.02,-0.36,0.75,-0.46,0.25,0.30,19.779911526596877,1.1174576309403337,0.777971212011181,
52065.1,4.69999999999709,0.01,-0.42,0.97,-0.76,0.10,0.16,23.65002325580252,1.115435820897979,0.7539899573179322,
52065.2,4.799999999995634,0.10,-0.45,1.02,-0.55,-0.32,-0.50,23.939016270515378,1.1104149010625057,0.7564681706735136,
52065.3,4.900000000001455,-0.05,-0.60,0.86,-0.73,0.31,-0.46,28.114298853074747,1.2449172731476164,0.6772184279730687,
52065.4,5.0,-0.06,-0.32,0.37,-0.08,0.21,-0.05,30.747609663191707,1.15378309661827,0.6778507777884896,
52065.5,5.099999999998545,-0.16,-0.32,0.56,0.13,0.66,0.54,32.03454541584756,1.2205687263076803,0.6260041861287955,
52065.6,5.19999999999709,0.10,-0.43,0.88,0.78,-1.14,0.38,27.359119137866994,1.1266549139558926,0.7461507099922946,
52065.7,5.299999999995634,0.10,-0.41,0.75,0.26,-0.05,0.79,22.330369455071718,0.9410233192184622,0.6519838909026237,
52065.8,5.400000000001455,-0.15,-0.40,0.85,0.36,0.70,0.59,20.999164269084616,0.7859264253662701,0.6911604063539788,
52065.9,5.5,-0.28,-0.43,0.73,-0.01,0.04,0.65,23.2832321639415,0.48262879513746343,0.6782499304531078,
52066.0,5.599999999998545,-0.17,-0.42,1.01,-0.37,0.95,0.27,22.900875529114604,0.43353434249206146,0.6721209335715443,
52066.1,5.69999999999709,0.17,-0.26,0.85,0.16,-1.60,0.13,24.501536686501932,0.33365226845165,0.6663660055964974,
52066.2,5.799999999995634,0.14,-0.33,0.87,0.19,-0.01,-0.61,19.061086013131572,0.42163609133921026,0.6546859959634348,
52066.3,5.900000000001455,-0.26,-0.36,0.77,-0.44,1.02,-0.52,20.79657904560267,0.5281803637995801,0.7123082703726789,
52066.4,6.0,-0.28,-0.54,0.82,0.35,0.27,-0.38,23.289373113074557,0.6004748418263383,0.7192888885671811,
52066.5,6.099999999998545,-0.11,-0.35,0.76,-0.05,-0.34,-0.39,23.257158037903082,0.49784551215410167,0.7875420225486337,
52066.6,6.19999999999709,0.12,-0.29,0.84,-0.27,-0.84,-0.31,21.964997154563896,0.8134915454679501,0.7271111867980317,
52066.7,6.299999999995634,-0.07,-0.44,0.93,-0.04,0.33,-0.14,22.055588860876057,0.8857249579522917,0.7458553844732609,
52066.8,6.400000000001455,-0.06,-0.42,0.83,0.04,-0.10,0.05,22.28044434027293,0.9935329253708349,0.6615633700806929,
52066.9,6.5,0.04,-0.33,0.87,0.12,0.12,-0.18,22.292144356252496,0.9724790102986658,0.725382605321385,
52067.0,6.599999999998545,-0.12,-0.36,0.89,0.13,0.98,-0.36,22.33807511850562,0.9638950284783523,0.7888996677998459,
52067.1,6.69999999999709,-0.23,-0.33,0.80,0.00,0.49,-0.03,25.42795508883874,0.9131426518145157,0.8074196194256961,
52067.2,6.799999999995634,-0.19,-0.33,0.81,-0.02,-0.23,0.13,25.957921719583023,0.8415865976591584,0.8077608330036843,
52067.3,6.900000000001455,-0.09,-0.34,0.86,-0.08,-0.02,0.09,24.47067837228874,0.8366663292612669,0.7982260053772672,
52067.4,7.0,-0.14,-0.36,0.84,-0.05,-0.00,0.13,24.568219308692278,0.8104124913186007,0.8278188342731294,
52067.5,7.099999999998545,-0.15,-0.35,0.85,0.07,-0.17,0.15,25.003829706666934,0.8085569615539496,0.7871148407812067,
52067.6,7.19999999999709,-0.10,-0.38,0.87,0.19,-0.25,-0.01,22.908020429535156,0.7813749396866926,0.7621872279325564,
52067.7,7.299999999995634,-0.09,-0.31,0.87,0.07,0.06,-0.09,23.769941102156732,0.754308753202333,0.7470452315939206,
52067.8,7.400000000001455,-0.08,-0.31,0.87,0.04,-0.05,0.05,22.747050358233263,0.8271540783474592,0.7547452530815887,
52067.9,7.5,-0.12,-0.33,0.86,-0.00,0.20,-0.03,22.55303748943809,0.8400312426368078,0.8087923178734631,
52068.0,7.599999999998545,-0.11,-0.31,0.86,-0.04,-0.18,0.09,22.46646834729482,0.7849495317541509,0.7775740481006079,
52068.1,7.69999999999709,-0.06,-0.35,0.92,-0.21,-0.09,0.16,23.829120839846357,0.8429830887824991,0.7139244992058181,
52068.2,7.799999999995634,-0.16,-0.44,1.23,-0.10,0.35,0.34,24.20275604140983,0.8279849041475352,0.8246032983909328,
52068.3,7.900000000001455,-0.19,-0.28,1.36,1.14,-0.22,0.72,24.384152640598362,0.6424620881558671,0.7901542262112773,
52068.4,8.0,-0.21,-0.20,1.04,1.99,-0.88,0.92,23.931431215036014,0.18193145159042964,0.6354590087037552,
52068.5,8.099999999998545,-0.12,0.10,0.67,1.92,-0.97,1.08,21.038994747848577,6.11539179965991,0.6692970364207229,
52068.6,8.19999999999709,0.09,0.33,0.54,0.92,-1.45,0.74,20.07847852801601,5.607646068159141,0.6243958569355439,
52068.7,8.299999999995634,0.23,0.35,0.44,0.02,-1.23,0.51,17.79151202118583,4.967013646579231,0.6892608359817601,
52068.8,8.400000000001455,0.23,0.19,0.59,-0.61,-0.62,-0.16,16.26476559929469,4.686392671292912,0.6036803462185554,
52068.9,8.5,0.23,0.07,0.84,-0.31,-0.14,0.01,15.940746532079356,4.490210104080755,0.419279320436698,
52069.0,8.599999999998545,0.28,0.13,0.89,-0.30,-0.13,-0.08,18.126944033675397,4.319505572690418,0.3638870317480026,
52069.1,8.69999999999709,0.39,0.13,0.79,-0.34,-0.50,-0.01,18.402114008993642,4.134063494104273,0.3332013482799222,
52069.2,8.799999999995634,0.42,0.08,0.86,-0.12,-0.03,-0.05,19.644790658085416,3.8036311771217237,0.2724846116915312,
52069.3,8.900000000001455,0.36,0.08,0.85,-0.03,1.32,-0.10,20.467159060309275,3.898317988843238,0.1817613859690281,
52069.4,9.0,0.09,0.10,0.89,-0.19,0.41,-0.06,19.862650880484207,5.536364486531253,0.1017103028736825,
52069.5,9.099999999998545,0.33,0.14,0.92,0.31,-0.46,-0.33,20.760720122384964,5.087187064542803,0.1732294143463348,
52069.6,9.19999999999709,0.30,0.10,0.85,0.63,0.94,-0.44,19.95383922958186,4.981229462063668,0.10206362992674493,
52069.7,9.299999999995634,0.22,0.23,0.78,0.62,1.75,-0.87,21.59245701628233,5.299201108304175,0.32962514791250647,
52069.8,9.400000000001455,-0.06,0.43,0.86,1.06,2.30,-0.72,29.287977055440344,5.656841713813682,0.610347529252654,
52069.9,9.5,-0.15,0.43,0.85,1.17,-1.02,-0.44,35.42218655023995,5.581270670083078,0.6810465848944093,
52070.0,9.599999999998545,-0.27,0.56,0.74,0.23,-0.31,-0.02,37.87128859703615,5.500811605277775,0.7465070493656496,
52070.1,9.69999999999709,-0.33,0.51,0.68,-0.18,-0.07,0.09,35.027911727649425,5.529261004823392,0.7390261704521353,
52070.2,9.799999999995634,-0.32,0.52,0.72,-0.15,-0.02,0.12,36.48633305773547,5.481507519556518,0.7458349005000462,
52070.3,9.900000000001455,-0.29,0.50,0.76,-0.31,0.07,0.12,34.636267119884614,5.511742548437377,0.7381910535378234,
52070.4,10.0,-0.35,0.44,0.75,-0.51,0.15,0.15,35.18014354717729,5.541340964835246,0.7458590105985476,
52070.5,10.099999999998545,-0.20,0.43,0.83,-0.72,-0.37,0.09,34.39575119109917,5.574605934967462,0.737417112228648,
52070.6,10.19999999999709,-0.14,0.37,0.86,-1.06,-0.16,0.16,32.41482685438872,5.6490420780025214,0.651777932526404,
52070.7,10.299999999995634,-0.25,0.26,0.91,-0.90,-1.95,0.19,30.435965567072124,5.6399105451456775,0.61950089231985,
52070.8,10.400000000001455,0.01,0.17,0.91,-0.93,-2.23,0.39,26.78503686762443,5.692330322492093,0.4507297852017585,
52070.9,10.5,0.53,0.07,1.06,-1.16,-0.20,0.48,21.430086327404283,5.509243271055459,0.20301027013842135,
52071.0,10.599999999998545,0.15,-0.08,0.89,0.01,0.93,0.16,22.508003021147836,0.16245118877431078,0.19069373926547706,
52071.1,10.69999999999709,0.01,-0.07,0.92,0.55,-0.77,-0.00,21.411099925038883,0.0,0.24724417805470006,
52071.2,10.799999999995634,0.27,0.01,0.84,1.02,-1.23,0.01,18.68645766323837,5.573437120788151,0.1558420276575632,
52071.3,10.900000000001455,0.31,0.17,0.68,1.22,0.97,0.04,16.240877439350374,4.701751083809148,0.35468130876587983,
52071.4,11.0,0.17,0.32,0.61,0.61,0.76,-0.19,17.633096721789965,5.025076338835623,0.6355645392388134,
52071.5,11.099999999998545,0.14,0.47,0.64,0.25,-0.29,-0.70,19.227807987391596,4.971077454200097,0.8004452563396991,
52071.6,11.19999999999709,0.23,0.40,0.68,-0.29,0.19,-0.59,18.596064099695937,4.902377268303406,0.7921742755225222,
52071.7,11.299999999995634,0.06,0.36,0.62,-1.06,0.53,-0.84,18.016883748306753,5.106930053205872,0.751850884390353,
52071.8,11.400000000001455,0.12,0.08,0.89,-1.66,-0.03,-0.78,15.693355281774513,5.305967124713471,0.56908433621525,
52071.9,11.5,0.03,0.02,1.03,-1.34,1.49,-0.57,15.798784763392403,5.892840249328669,0.5534839383726841,
52072.0,11.599999999998545,-0.15,-0.14,1.13,-0.95,0.34,-0.35,19.94641822483425,6.269369260596155,0.6194786583533802,
52072.1,11.69999999999709,-0.08,-0.12,1.00,-0.86,0.14,-0.32,20.526029815821666,0.30086586289462397,0.6312886145326095,
52072.2,11.799999999995634,-0.11,-0.24,0.76,-0.98,0.15,-0.51,22.969917283264213,0.5143060346096867,0.7485191693474814,
52072.3,11.900000000001455,-0.23,-0.55,0.91,0.49,0.07,-0.11,23.312387265142966,0.7655682376786042,0.7592312018331225,
52072.4,12.0,-0.24,-0.40,0.94,-0.01,-0.23,-0.03,24.43829781306382,0.6971037360071489,0.7877383073392834,
52072.5,12.099999999998545,-0.14,-0.30,0.79,0.09,-0.18,0.17,25.15347689684271,0.7006193258059534,0.8140148181096641,
52072.6,12.19999999999709,-0.14,-0.32,0.87,0.08,0.05,-0.05,24.339422754042463,0.66451903435541,0.7535425329724598,
52072.7,12.299999999995634,-0.16,-0.33,0.88,0.09,-0.01,-0.05,24.4830819138441,0.6682645919977482,0.7472394475293207,
52072.8,12.400000000001455,-0.15,-0.30,0.87,0.04,0.06,0.01,24.016390236669626,0.6423042212738508,0.7694988012384818,
52072.9,12.5,-0.15,-0.31,0.86,-0.01,0.04,0.02,24.255217995309792,0.7098977272594362,0.7801971196365206,
52073.0,12.599999999998545,-0.16,-0.31,0.87,-0.01,0.00,0.03,26.10316072815704,0.6169821281505596,0.8072506524941843,
52073.1,12.69999999999709,-0.15,-0.31,0.87,0.00,0.02,0.01,24.09309652161797,0.6333035747070669,0.7529576892843057,
52073.2,12.799999999995634,-0.16,-0.31,0.87,0.01,0.02,0.01,23.581547871164016,0.6179125452615009,0.7699661800168729,
52073.3,12.900000000001455,-0.16,-0.30,0.87,-0.00,0.00,0.01,24.95510769361655,0.6013052328231583,0.7662822124605527,
52073.4,13.0,-0.17,-0.31,0.86,0.01,0.02,0.02,23.778147530873806,0.5374026148136286,0.7997886284125312,
52073.5,13.099999999998545,-0.16,-0.30,0.87,0.01,0.03,0.00,24.38271929051393,0.5363434358878657,0.8106706059808316,
52073.6,13.19999999999709,-0.16,-0.30,0.87,0.00,-0.02,0.02,23.210183110005833,0.6042463597674639,0.7946219718462507,
52073.7,13.299999999995634,-0.18,-0.31,0.86,-0.02,-0.02,0.01,24.380084085170832,0.6259814348060442,0.7853588793264679,
52073.8,13.400000000001455,-0.14,-0.31,0.85,-0.00,-0.01,-0.01,23.81073917374259,0.6462940725538796,0.8063677508470626,
52073.9,13.5,-0.16,-0.29,0.86,-0.01,-0.02,-0.01,23.305057391047118,0.7045901741917043,0.748238950930807,
52074.0,13.599999999998545,-0.15,-0.32,0.87,-0.02,0.01,-0.01,23.115111940027457,0.6324730870428135,0.7406274790504278,
52074.1,13.69999999999709,-0.15,-0.31,0.87,0.01,-0.02,0.01,22.916339149174764,0.6525409481868553,0.8238136863785347,
52074.2,13.799999999995634,-0.14,-0.30,0.87,0.01,-0.01,0.00,23.262918991390567,0.5758466661111955,0.7980465243274332,
52074.3,13.900000000001455,-0.16,-0.31,0.87,0.01,0.05,0.01,23.939097727358064,0.6587452827761171,0.7775396056521205,
52074.4,14.0,-0.15,-0.30,0.87,0.00,-0.01,0.02,24.9690788776839,0.6509920241317046,0.7986661973389164,
52074.5,14.099999999998545,-0.15,-0.31,0.87,-0.00,0.00,0.01,23.577383230545326,0.6772349514180822,0.7261286526845229,
52074.6,14.19999999999709,-0.15,-0.30,0.87,-0.00,0.03,0.02,24.380084085170832,0.6259814348060442,0.7853588793264679,
52074.7,14.299999999995634,-0.15,-0.30,0.87,-0.01,-0.04,0.03,23.46709611349474,0.6482438678326421,0.7765448602596713,
52074.8,14.400000000001455,-0.16,-0.32,0.86,-0.01,-0.02,0.01,21.545055117126065,0.5644354044263239,0.7516516144477394,
52074.9,14.5,-0.15,-0.30,0.87,-0.00,0.04,0.00,24.815362177489973,0.6213931114512832,0.7703017373316863,
52075.0,14.599999999998545,-0.16,-0.30,0.87,-0.01,-0.03,0.01,24.412707756412438,0.6929585055772505,0.7447272372250168,
52075.1,14.69999999999709,-0.16,-0.30,0.86,0.00,0.04,-0.00,24.031552176253616,0.7221805464566865,0.7605394996881523,
52075.2,14.799999999995634,-0.14,-0.30,0.86,-0.00,-0.00,0.01,23.198318904610307,0.6662352301910306,0.8156510093763132,
52075.3,14.900000000001455,-0.15,-0.30,0.87,-0.01,0.01,0.02,23.232845284209162,0.6482438678326421,0.7864994766921926,
52075.4,15.0,-0.15,-0.30,0.87,-0.00,0.02,0.02,24.09819287830521,0.6093766326458308,0.7830477222021882,
52075.5,15.099999999998545,-0.15,-0.30,0.87,0.00,-0.01,0.01,24.098209477054514,0.6401792560219786,0.77477863186477,
52075.6,15.19999999999709,-0.16,-0.31,0.86,0.00,0.02,0.00,24.179172855993233,0.5237844343678245,0.7864070031404775,
52075.7,15.299999999995634,-0.15,-0.30,0.87,0.00,0.00,0.01,23.60866366400267,0.6333035747070669,0.7723647463191563,
52075.8,15.400000000001455,-0.14,-0.29,0.87,-0.00,0.02,0.01,24.49362366004671,0.6672517812443063,0.7968576916405504,
52075.9,15.5,-0.16,-0.30,0.87,-0.01,-0.03,0.02,24.729911039063605,0.658934398498036,0.8083928183774302,
52076.0,15.599999999998545,-0.15,-0.30,0.86,0.00,0.03,-0.01,23.85609146528408,0.6505558763637446,0.7769924961770843,
52076.1,15.69999999999709,-0.15,-0.30,0.86,-0.00,0.01,0.01,23.8292383428426,0.6122431980644896,0.8111710404340856,
52076.2,15.799999999995634,-0.14,-0.30,0.87,-0.00,-0.01,0.03,25.21968080686193,0.5796270398354185,0.7337417212591382,
52076.3,15.900000000001455,-0.15,-0.30,0.87,-0.01,-0.02,0.02,25.714980069990332,0.5868953594571915,0.7503060075058721,
52076.4,16.0,-0.16,-0.31,0.87,-0.00,0.02,0.00,24.68935398101781,0.6191509403827276,0.8163153453554719,
52076.5,16.099999999998545,-0.15,-0.30,0.87,0.01,0.01,0.01,24.400977439438773,0.5825118101428423,0.7520373510788145,
52076.6,16.19999999999709,-0.16,-0.30,0.86,-0.01,-0.02,0.01,24.50588704780955,0.6399411789535373,0.7904797735445417,
52076.7,16.299999999995634,-0.16,-0.30,0.88,-0.00,0.02,0.01,24.378174665056445,0.6742643886950076,0.7371066934384534,
52076.8,16.400000000001455,-0.15,-0.30,0.87,-0.00,-0.00,0.01,25.26329550949361,0.5947323887639224,0.8006127194116219,
52076.9,16.5,-0.15,-0.30,0.87,-0.00,0.03,0.01,23.755346766570256,0.6502140264169434,0.7786821379699052,
52077.0,16.599999999998545,-0.15,-0.30,0.87,-0.00,-0.01,0.02,24.13903270638656,0.6304399546441259,0.7812224161306303,
52077.1,16.69999999999709,-0.15,-0.31,0.87,-0.00,-0.00,0.01,23.87628530571705,0.6424051520961781,0.7585636431626663,
52077.2,16.799999999995634,-0.16,-0.31,0.87,-0.01,0.02,0.01,23.727665287592036,0.5878311357851876,0.7500784311681523,
52077.3,16.900000000001455,-0.16,-0.31,0.86,-0.00,0.01,0.01,24.521447754975643,0.5750355037258041,0.7602384288990934,
52077.4,17.0,-0.16,-0.30,0.87,-0.00,0.00,0.01,22.902130905223643,0.6757080599104267,0.7825692093144597,
52077.5,17.099999999998545,-0.16,-0.30,0.86,0.00,0.04,0.00,24.147857047779624,0.6259814348060442,0.7950218362357726,
52077.6,17.19999999999709,-0.16,-0.30,0.86,-0.00,-0.02,0.01,24.50945939836291,0.5309035305774068,0.7837121654121876,
52077.7,17.299999999995634,-0.16,-0.30,0.87,0.00,0.04,0.00,24.959715543250887,0.6267590242621717,0.7670514605941635,
52077.8,17.400000000001455,-0.15,-0.30,0.87,-0.00,0.00,0.01,25.13207711272588,0.6094158820161989,0.8060661922980803,
52077.9,17.5,-0.15,-0.30,0.87,-0.00,0.00,0.01,24.009660555701323,0.615538015211484,0.7881858637277278,
52078.0,17.599999999998545,-0.16,-0.31,0.88,-0.00,-0.01,0.01,23.228013259855008,0.7020659824947153,0.72345056892382,
52078.1,17.69999999999709,-0.16,-0.31,0.87,-0.00,-0.01,0.02,25.529490790064735,0.5984834012838922,0.7534211821815705,
52078.2,17.799999999995634,-0.16,-0.30,0.87,-0.00,-0.02,0.01,23.816846978557006,0.6402910377840187,0.7842725409749082,
52078.3,17.900000000001455,-0.16,-0.30,0.87,-0.00,0.03,-0.00,24.92587611298748,0.6474671560826342,0.8158745738868,
52078.4,18.0,-0.15,-0.31,0.87,-0.01,-0.00,0.01,24.163472432578892,0.6165153733908496,0.7875119840929515,
52078.5,18.099999999998545,-0.15,-0.29,0.87,-0.00,0.01,0.00,24.524230874789936,0.6521287164902931,0.7615403481504732,
52078.6,18.19999999999709,-0.15,-0.30,0.87,-0.01,0.01,0.02,24.44211324742605,0.6006441551256168,0.801082163146845,
52078.7,18.299999999995634,-0.16,-0.30,0.87,0.00,-0.01,0.02,24.51187059365319,0.5874941290151179,0.7309549725493071,
52078.8,18.400000000001455,-0.14,-0.30,0.87,-0.00,-0.01,0.01,23.71590183821817,0.6068246870004518,0.7871661653180314,
52078.9,18.5,-0.16,-0.30,0.87,-0.01,-0.01,0.02,23.678363541427434,0.6524867462794591,0.7181745959673054,
52079.0,18.599999999998545,-0.17,-0.30,0.86,0.00,0.03,0.00,25.097778786179465,0.6554504423585333,0.7664427128012972,
52079.1,18.69999999999709,-0.14,-0.30,0.88,-0.01,0.01,0.01,23.790931045253355,0.6471330540825844,0.7675674403898333,
52079.2,18.799999999995634,-0.15,-0.30,0.87,-0.00,0.01,0.01,24.16890771218261,0.6139438509225206,0.7256494957732336,
52079.3,18.900000000001455,-0.14,-0.30,0.87,-0.01,-0.03,0.02,24.09309652161797,0.6333035747070669,0.7529576892843057,
52079.4,19.0,-0.15,-0.30,0.86,-0.00,0.02,0.01,24.18111039634036,0.6145479763549804,0.763435779432597,
52079.5,19.099999999998545,-0.15,-0.30,0.86,-0.00,0.01,0.01,24.12936385402649,0.6499479237484185,0.749707322789733,
52079.6,19.19999999999709,-0.15,-0.30,0.87,0.00,0.01,0.02,24.334194048704386,0.6237366513349141,0.7735224130918723,
52079.7,19.299999999995634,-0.16,-0.30,0.86,-0.00,-0.01,0.01,23.55727063986828,0.6392397709509864,0.7174527975602935,
52079.8,19.400000000001455,-0.15,-0.31,0.86,0.01,0.03,0.01,24.960246393014632,0.5758466661111955,0.7305847626347045,
52079.9,19.5,-0.16,-0.30,0.86,0.00,-0.00,0.02,23.965581570243607,0.6414847433608494,0.7804422983914682,
52080.0,19.599999999998545,-0.16,-0.30,0.87,0.00,0.03,0.01,23.0547066778131,0.6488002707713129,0.7358204730337218,
52080.1,19.69999999999709,-0.15,-0.30,0.87,-0.01,-0.00,0.01,24.930158443138705,0.6068246870004518,0.7394131508029026,
52080.2,19.799999999995634,-0.15,-0.30,0.87,0.00,-0.00,0.01,25.197313348847334,0.658934398498036,0.7891622290112578,
52080.3,19.900000000001455,-0.16,-0.30,0.87,-0.00,0.01,0.02,24.771544158570332,0.6212905016384139,0.7425711370182849,
52080.4,20.0,-0.15,-0.30,0.86,-0.01,0.00,0.01,23.142815299785806,0.66451903435541,0.8032328451087513,
52080.5,20.099999999998545,-0.16,-0.30,0.87,0.00,0.01,0.01,24.68254646506312,0.6203185801580725,0.7499967014838126,
52080.6,20.19999999999709,-0.16,-0.30,0.87,-0.00,0.01,0.01,24.14764791858619,0.6045895540577667,0.7553652164132596,
52080.7,20.299999999995634,-0.15,-0.31,0.87,-0.01,0.02,0.01,23.769122827735988,0.6919213822388588,0.759310663526786,
52080.8,20.400000000001455,-0.17,-0.30,0.87,0.01,0.03,0.00,23.9126765544972,0.6086893073274117,0.7380604447831973,
52080.9,20.5,-0.15,-0.30,0.88,-0.00,0.03,0.00,24.615925739244503,0.5543544930997214,0.7753561280305701,
52081.0,20.599999999998545,-0.16,-0.30,0.87,-0.01,-0.00,0.02,25.026759678392246,0.5907126240134983,0.7686776544605706,
52081.1,20.69999999999709,-0.15,-0.30,0.86,-0.01,-0.02,0.02,25.129765219754837,0.7065687984264065,0.7080109297239379,
52081.2,20.799999999995634,-0.16,-0.30,0.87,-0.01,0.00,0.03,24.936663770440504,0.6306233751555268,0.7895230840291347,
52081.3,20.900000000001455,-0.16,-0.30,0.87,-0.01,0.00,0.02,24.927322359210585,0.6654043897911448,0.8009520795973677,
